Date,Open,High,Low,Close,Adj Close,Volume
2022-08-11,9501.250000,9575.000000,9462.299805,9498.650391,9498.650391,241351
2022-08-12,9500.000000,10374.950195,9498.650391,10238.049805,10238.049805,1945184
2022-08-16,10430.000000,10719.400391,10380.650391,10579.099609,10579.099609,885284
2022-08-17,10623.000000,10760.000000,10482.000000,10684.900391,10684.900391,612250
2022-08-18,10688.000000,10699.950195,10563.000000,10614.150391,10614.150391,251023
2022-08-19,10614.150391,10628.650391,10052.049805,10138.750000,10138.750000,501778
2022-08-22,10099.450195,10099.450195,9733.000000,9788.700195,9788.700195,415816
2022-08-23,9570.000000,9946.700195,9510.349609,9618.750000,9618.750000,602319
2022-08-24,9510.000000,9985.000000,9510.000000,9861.000000,9861.000000,845080
2022-08-25,9974.900391,9975.000000,9603.299805,9656.599609,9656.599609,374149
2022-08-26,9600.000000,9686.000000,9301.000000,9349.000000,9349.000000,625870
2022-08-29,8870.049805,9048.400391,8840.000000,8870.849609,8870.849609,616555
2022-08-30,9025.000000,9155.000000,8922.000000,9019.250000,9019.250000,543634
2022-09-01,8964.000000,9077.900391,8842.000000,9020.299805,9020.299805,374381
2022-09-02,9099.000000,9140.000000,8675.000000,8707.250000,8707.250000,534396
2022-09-05,8759.000000,8943.799805,8758.849609,8872.849609,8872.849609,291672
2022-09-06,8939.000000,9016.000000,8824.450195,8846.450195,8846.450195,240148
2022-09-07,8828.000000,8897.599609,8770.650391,8813.200195,8813.200195,174174
2022-09-08,8835.599609,8898.799805,8730.000000,8766.400391,8766.400391,170017
2022-09-09,8844.000000,8929.000000,8710.000000,8816.799805,8816.799805,294045
2022-09-12,8873.799805,8960.000000,8860.000000,8885.400391,8885.400391,191956
2022-09-13,8940.000000,9270.000000,8922.049805,9089.200195,9089.200195,580345
2022-09-14,8900.000000,9057.500000,8865.000000,8914.700195,8914.700195,267989
2022-09-15,9000.000000,9073.200195,8870.099609,8885.250000,8885.250000,183525
2022-09-16,8890.000000,8919.000000,8701.000000,8730.299805,8730.299805,210484
2022-09-19,8769.950195,8815.200195,8601.150391,8696.400391,8696.400391,177584
2022-09-20,8725.000000,8939.000000,8713.000000,8901.549805,8901.549805,237315
2022-09-21,8904.900391,8938.000000,8799.000000,8817.500000,8817.500000,125832
2022-09-22,8800.000000,9045.049805,8744.599609,8990.650391,8990.650391,287232
2022-09-23,8965.000000,9059.000000,8836.000000,8857.099609,8857.099609,175906
2022-09-26,8744.000000,8787.150391,8511.000000,8534.799805,8534.799805,244456
2022-09-27,8581.000000,8643.549805,8282.650391,8336.450195,8336.450195,235819
2022-09-28,8279.900391,8480.000000,8220.000000,8422.450195,8422.450195,230368
2022-09-29,8500.000000,8557.950195,8340.000000,8428.599609,8428.599609,147171
2022-09-30,8397.000000,8588.000000,8383.000000,8556.450195,8556.450195,183744
2022-10-03,8480.000000,8524.599609,8300.000000,8312.500000,8312.500000,188648
2022-10-04,8488.000000,8508.000000,8424.900391,8489.299805,8489.299805,139119
2022-10-06,8590.000000,8665.000000,8533.000000,8575.950195,8575.950195,187023
2022-10-07,8614.900391,8649.950195,8533.000000,8550.049805,8550.049805,128245
2022-10-10,8450.000000,8625.000000,8425.000000,8584.200195,8584.200195,127500
2022-10-11,8660.000000,8685.000000,8480.049805,8509.900391,8509.900391,117106
2022-10-12,8509.900391,8549.000000,8330.000000,8360.650391,8360.650391,123936
2022-10-13,8380.650391,8424.849609,8293.599609,8312.849609,8312.849609,98972
2022-10-14,8500.299805,8565.000000,8415.000000,8465.549805,8465.549805,206564
2022-10-17,8000.000000,8000.000000,7735.000000,7782.799805,7782.799805,1199165
2022-10-18,7760.000000,7770.000000,7168.399902,7204.649902,7204.649902,1890522
2022-10-19,7190.000000,7445.000000,7190.000000,7314.200195,7314.200195,1253682
2022-10-20,7314.200195,7390.000000,7233.149902,7374.750000,7374.750000,328303
2022-10-21,7410.000000,7440.000000,7226.000000,7261.299805,7261.299805,300261
2022-10-24,7360.000000,7365.000000,7272.000000,7309.299805,7309.299805,66855
2022-10-25,7344.950195,7344.950195,7175.250000,7186.399902,7186.399902,222853
2022-10-27,7219.850098,7248.000000,7000.000000,7023.100098,7023.100098,360043
2022-10-28,7021.399902,7025.299805,6840.000000,6875.600098,6875.600098,459903
2022-10-31,6910.000000,7091.950195,6900.000000,6995.850098,6995.850098,378242
2022-11-01,7060.000000,7060.000000,6926.200195,6955.799805,6955.799805,237699
2022-11-02,6999.950195,7048.000000,6925.000000,6943.200195,6943.200195,212622
2022-11-03,6943.000000,6943.000000,6880.149902,6892.649902,6892.649902,189007
2022-11-04,6920.000000,6941.000000,6852.250000,6908.049805,6908.049805,197189
2022-11-07,6972.000000,7040.000000,6951.299805,6976.450195,6976.450195,142033
2022-11-09,7025.000000,7045.000000,6977.000000,6999.500000,6999.500000,228537
2022-11-10,6990.000000,6990.250000,6893.000000,6925.700195,6925.700195,104329
2022-11-11,7095.500000,7095.700195,6941.000000,6962.500000,6962.500000,287465
2022-11-14,7030.000000,7070.700195,6962.000000,6975.250000,6975.250000,172031
2022-11-15,7008.000000,7045.000000,6960.000000,7000.649902,7000.649902,140336
2022-11-16,7026.000000,7026.000000,6931.549805,6946.350098,6946.350098,126933
2022-11-17,6938.000000,6939.000000,6800.000000,6843.200195,6843.200195,167046
2022-11-18,6888.000000,6969.950195,6800.000000,6894.600098,6894.600098,185870
2022-11-21,6899.000000,6910.850098,6834.000000,6855.750000,6855.750000,73793
2022-11-22,6865.000000,6883.899902,6811.000000,6826.750000,6826.750000,99404
2022-11-23,6850.000000,6860.000000,6707.000000,6732.799805,6732.799805,195252
2022-11-24,6750.700195,6793.899902,6601.000000,6618.399902,6618.399902,383895
2022-11-25,6666.000000,6811.000000,6619.000000,6779.950195,6779.950195,371997
2022-11-28,6785.549805,6849.000000,6780.000000,6796.950195,6796.950195,145299
2022-11-29,6796.000000,6829.899902,6774.350098,6781.750000,6781.750000,112717
2022-11-30,6810.000000,7050.000000,6781.000000,7010.250000,7010.250000,489300
2022-12-01,7089.799805,7195.000000,7050.000000,7071.649902,7071.649902,409392
2022-12-02,7071.649902,7081.649902,6950.000000,7033.950195,7033.950195,202824
2022-12-05,7040.000000,7047.299805,6950.000000,6961.399902,6961.399902,122569
2022-12-06,6950.000000,6950.049805,6880.000000,6884.649902,6884.649902,108351
2022-12-07,6884.000000,6930.000000,6822.000000,6836.700195,6836.700195,120687
2022-12-08,6840.000000,6887.450195,6822.000000,6830.350098,6830.350098,81118
2022-12-09,6864.549805,6868.799805,6731.100098,6745.750000,6745.750000,147894
2022-12-12,6742.000000,6745.000000,6680.000000,6692.250000,6692.250000,106993
2022-12-13,6718.000000,6734.000000,6625.000000,6632.600098,6632.600098,189805
2022-12-14,6659.950195,6744.399902,6611.000000,6621.200195,6621.200195,195376
2022-12-15,6645.000000,6687.700195,6545.000000,6550.350098,6550.350098,207197
2022-12-16,6535.100098,6544.799805,6401.000000,6429.399902,6429.399902,244998
2022-12-19,6430.000000,6439.950195,6335.000000,6353.299805,6353.299805,171823
2022-12-20,6354.000000,6394.000000,6300.000000,6314.250000,6314.250000,186161
2022-12-21,6355.600098,6374.000000,6181.200195,6202.600098,6202.600098,186139
2022-12-22,6240.000000,6268.000000,6025.000000,6050.799805,6050.799805,278555
2022-12-23,6015.000000,6019.950195,5825.000000,5837.600098,5837.600098,355787
2022-12-26,5840.000000,6290.000000,5709.049805,6252.649902,6252.649902,619866
2022-12-27,6349.700195,6495.000000,6312.000000,6431.649902,6431.649902,471338
2022-12-28,6365.049805,6417.000000,6307.950195,6332.049805,6332.049805,203048
2022-12-29,6280.000000,6295.000000,6228.000000,6256.399902,6256.399902,137789
2022-12-30,6337.000000,6440.000000,6254.000000,6285.899902,6285.899902,206310
2023-01-02,6317.350098,6388.799805,6261.200195,6300.399902,6300.399902,181854
2023-01-03,6321.000000,6446.000000,6275.000000,6416.649902,6416.649902,206183
2023-01-04,6448.750000,6478.450195,6352.000000,6369.549805,6369.549805,122264
2023-01-05,6384.950195,6396.850098,6270.000000,6287.450195,6287.450195,125426
2023-01-06,6315.000000,6315.000000,6185.000000,6193.899902,6193.899902,117274
2023-01-09,6270.000000,6323.200195,6206.000000,6232.000000,6232.000000,134158
2023-01-10,6232.000000,6235.000000,6165.000000,6199.799805,6199.799805,101262
2023-01-11,6230.799805,6289.600098,6202.000000,6216.799805,6216.799805,109176
2023-01-12,6217.600098,6231.149902,6131.750000,6196.649902,6196.649902,95308
2023-01-13,6225.000000,6261.549805,6190.000000,6242.250000,6242.250000,91031
2023-01-16,6251.000000,6299.000000,6221.500000,6252.850098,6252.850098,81340
2023-01-17,6277.000000,6280.000000,6225.000000,6254.750000,6254.750000,58291
2023-01-18,6270.000000,6285.000000,6226.600098,6262.899902,6262.899902,64601
2023-01-19,6283.000000,6424.950195,6251.049805,6301.649902,6301.649902,220851
2023-01-20,6301.000000,6398.799805,6283.549805,6378.299805,6378.299805,145009
2023-01-23,6412.000000,6688.000000,6365.000000,6655.450195,6655.450195,422749
2023-01-24,6744.000000,6819.950195,6655.799805,6698.850098,6698.850098,368883
2023-01-25,6678.000000,6755.000000,6576.899902,6597.200195,6597.200195,174700
2023-01-27,6700.000000,6750.000000,6475.000000,6664.350098,6664.350098,305450
2023-01-30,6655.000000,6699.000000,6545.000000,6578.149902,6578.149902,147520
2023-01-31,6580.000000,6650.000000,6510.049805,6632.700195,6632.700195,164980
2023-02-01,6666.000000,6745.950195,6381.950195,6597.149902,6597.149902,221307
2023-02-02,6619.850098,6679.000000,6552.600098,6588.250000,6588.250000,154532
2023-02-03,6621.200195,6642.000000,6482.000000,6571.149902,6571.149902,121697
2023-02-06,6575.000000,6693.750000,6510.000000,6669.200195,6669.200195,140677
2023-02-07,6700.000000,6733.200195,6624.000000,6692.500000,6692.500000,137821
2023-02-08,6726.000000,6824.899902,6670.000000,6697.850098,6697.850098,154384
2023-02-09,6700.000000,6735.000000,6640.000000,6685.149902,6685.149902,77303
2023-02-10,6710.000000,6735.000000,6667.549805,6683.649902,6683.649902,76760
2023-02-13,6685.000000,6700.000000,6550.000000,6571.950195,6571.950195,69536
2023-02-14,6580.100098,6625.000000,6562.200195,6596.799805,6596.799805,65601
2023-02-15,6610.000000,6660.049805,6560.049805,6649.950195,6649.950195,121266
2023-02-16,6650.000000,6792.000000,6645.100098,6688.750000,6688.750000,129947
2023-02-17,6670.000000,6749.000000,6625.000000,6662.899902,6662.899902,81448
2023-02-20,6666.049805,6720.000000,6625.000000,6666.899902,6666.899902,68365
2023-02-21,6699.000000,6712.200195,6645.250000,6661.750000,6661.750000,56129
2023-02-22,6610.000000,6619.899902,6500.000000,6517.950195,6517.950195,83155
2023-02-23,6510.000000,6524.899902,6415.000000,6484.500000,6484.500000,78315
2023-02-24,6514.000000,6525.000000,6440.000000,6512.850098,6512.850098,63935
2023-02-27,6500.000000,6509.899902,6350.000000,6358.700195,6358.700195,76466
2023-02-28,6380.000000,6390.000000,6089.000000,6129.250000,6129.250000,203406
2023-03-01,6128.850098,6243.950195,6123.000000,6194.600098,6194.600098,97556
2023-03-02,6218.000000,6237.149902,6131.299805,6150.549805,6150.549805,101691
2023-03-03,6181.000000,6221.950195,6150.000000,6176.450195,6176.450195,78784
2023-03-06,6239.850098,6325.000000,6220.850098,6237.649902,6237.649902,113971
2023-03-08,6200.000000,6357.799805,6160.399902,6340.200195,6340.200195,164335
2023-03-09,6370.000000,6379.950195,6260.000000,6284.549805,6284.549805,91114
2023-03-10,6223.100098,6320.000000,6181.000000,6249.299805,6249.299805,88898
2023-03-13,6249.299805,6295.000000,6120.200195,6130.950195,6130.950195,89686
2023-03-14,6161.649902,6189.899902,5919.000000,6062.500000,6062.500000,220025
2023-03-15,6100.000000,6194.000000,6058.000000,6088.049805,6088.049805,107844
2023-03-16,6088.000000,6139.899902,6031.000000,6115.100098,6115.100098,101504
2023-03-17,6149.950195,6198.399902,6139.750000,6159.000000,6159.000000,109736
2023-03-20,5971.000000,6199.000000,5971.000000,6037.950195,6037.950195,100299
2023-03-21,6068.149902,6170.000000,6049.000000,6089.700195,6089.700195,98216
2023-03-22,6120.149902,6149.850098,6034.500000,6055.399902,6055.399902,63280
2023-03-23,6050.000000,6073.299805,6006.000000,6040.850098,6040.850098,73026
2023-03-24,6051.149902,6085.000000,5970.500000,6000.700195,6000.700195,104926
2023-03-27,6005.000000,6029.799805,5942.000000,5956.399902,5956.399902,91053
2023-03-28,5986.200195,5986.200195,5882.549805,5926.149902,5926.149902,120434
2023-03-29,5929.000000,5976.000000,5900.049805,5956.049805,5956.049805,98539
2023-03-31,5985.850098,6039.950195,5946.000000,5959.100098,5959.100098,134855
2023-04-03,6070.000000,6097.000000,5975.250000,6011.299805,6011.299805,110441
